"timestamp","ip","port","hostname","tag","handshake","asn","geo","region","city","cipher_suite","ssl_poodle","cert_length","subject_common_name","issuer_common_name","cert_issue_date","cert_expiration_date","sha1_fingerprint","cert_serial_number","ssl_version","signature_algorithm","key_algorithm","subject_organization_name","subject_organization_unit_name","subject_country","subject_state_or_province_name","subject_locality_name","subject_street_address","subject_postal_code","subject_surname","subject_given_name","subject_email_address","subject_business_category","subject_serial_number","issuer_organization_name","issuer_organization_unit_name","issuer_country","issuer_state_or_province_name","issuer_locality_name","issuer_street_address","issuer_postal_code","issuer_surname","issuer_given_name","issuer_email_address","issuer_business_category","issuer_serial_number","naics","sic","sector","sha256_fingerprint","sha512_fingerprint","md5_fingerprint","http_response_type","http_code","http_reason","content_type","http_connection","www_authenticate","set_cookie","server_type","content_length","transfer_encoding","http_date","cert_valid","self_signed","cert_expired","browser_trusted","validation_level","browser_error","tlsv13_support","tlsv13_cipher","raw_cert","raw_cert_chain","jarm","device_vendor","device_type","device_model","device_version","device_sector","page_sha256fp"
"2021-09-22 01:31:06","201.217.48.177",443,"orion.itecpy.com","ssl,ssl-poodle","TLSv1.2",27866,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","Y",2048,"orion.itecpy.com","R3","2021-09-08 07:04:44","2021-12-07 07:04:43","02:26:87:85:90:D8:C5:39:22:BE:93:F5:DD:DB:5F:F1:05:F2:0C:AC","03DFF58072F86E351070FD2C9DCD0D25C7CE",2,"sha256WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,"Lets Encrypt",,"US",,,,,,,,,,,,,"5F:0B:F1:6D:CE:81:2D:B5:44:82:DB:C5:88:60:F5:97:DD:AB:14:F2:58:39:69:2F:2C:3C:48:A4:6E:9B:BC:4A","93:0A:4A:F5:DC:F9:B1:E8:42:3D:C2:A9:9A:1C:1C:54:86:DD:A7:83:22:17:92:2E:3F:C1:71:55:C2:4D:FE:4C:51:B7:7E:71:17:52:9D:E0:FD:F3:56:51:04:AF:18:BE:DB:1D:2E:5E:77:42:23:3F:8F:39:D2:83:5D:9F:9D:40","68:54:ED:DE:45:F8:B5:35:7B:D2:AA:6E:8A:22:31:77","HTTP/1.1",200,"OK","text/html; charset=UTF-8",,,,"Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/7.4.",154,,"Wed, 22 Sep 2021 01:31:08 GMT","N","N","N","N","DV","x509: certificate signed by unknown authority","N",,,,"05d02d20d21d20d05c05d02d05d20d74fcf6501ae7a92319e575bfafd2a827",,,,,,"5f7eb0283af3a9fc599883310a6763e2c706d41927ece42da93a4fdbafd039d4"
"2021-09-22 01:31:13","190.128.136.86",443,,"ssl,ssl-poodle,vpn","TLSv1.0",23201,"PY","ALTO PARANA","CIUDAD DEL ESTE","TLS_RSA_WITH_RC4_128_SHA","Y",2048,"FGT60C3G12016878","FGT60C3G12016878","2016-01-20 17:26:56","2026-01-20 17:26:56","F9:A1:98:62:AE:FE:85:F3:D2:50:BD:37:57:1B:19:6B:B2:61:91:05","-0474FD3D",2,"sha1WithRSAEncryption","rsaEncryption","Fortinet Ltd.",,,,,,,,,,,,"Fortinet Ltd.",,,,,,,,,,,,,,,"7B:D8:88:96:04:15:0C:D1:77:D9:C1:6A:24:DE:D8:BB:1B:04:29:9C:91:FA:18:1C:AB:F7:7D:0F:5D:66:ED:6B","A4:52:E2:64:43:7C:13:D0:35:33:94:52:9F:99:65:A7:4E:3C:54:16:51:99:FD:2B:AB:7A:DB:96:B2:2C:36:3E:2C:3D:9F:1F:BF:92:10:AD:12:F1:2F:7B:DE:D0:99:B4:D0:46:B3:87:BA:EE:A2:A4:6B:1A:72:AE:D4:C1:90:4E","20:0E:38:BD:1E:1C:14:1C:FD:2F:D1:B4:25:01:63:8E","HTTP/1.1",200,"OK","text/html",,,,,79,,"Wed, 22 Sep 2021 04:34:35 GMT","N","Y","N","N","unknown","x509: unknown error","N",,,,"05b02b12b04b04b05b05b02b05b04ba441f40918707087561e2af18cf76f0e","Fortinet","firewall","FortiGate",,"enterprise","c88f37dd5ac629ca8fe4e21aab32a1aff7793dfbb63189caa1fbbeb53f71c617"
"2021-09-22 01:31:16","190.211.242.10",443,"mail.grdservicios.com.py","ssl,ssl-poodle","TLSv1.2",28103,"PY","MISIONES","SAN JUAN BAUTISTA","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","Y",2048,"Santi Carniglia","Santi Carniglia","2014-11-25 18:18:59","2015-11-25 18:18:59","89:E3:2C:D3:9A:CC:48:DA:D1:BB:EA:E4:43:FC:32:B6:C0:33:D6:CF","8F20EDEEEB9FBEE6",2,"sha1WithRSAEncryption","rsaEncryption","S&D Sistemas","Infraestructura","PY","Asuncion","Asuncion",,,,,"info@sydsistemas.com",,,"S&D Sistemas","Infraestructura","PY","Asuncion","Asuncion",,,,,"info@sydsistemas.com",,,,,"Communications, Service Provider, and Hosting Service","2F:47:BC:27:35:AE:A7:8B:6C:27:04:DC:E2:D9:F0:2C:45:B1:AF:6F:75:6B:F9:26:AA:97:6A:C6:E1:75:2C:53","A4:56:59:4C:73:F0:32:5B:B9:99:28:7B:55:7B:3C:07:BB:97:FC:29:07:B3:BD:A9:31:80:49:7D:2F:71:72:C8:18:50:72:B2:4A:9B:BC:09:94:29:F7:35:45:6B:C6:96:8C:68:B6:AD:AC:50:30:38:83:10:52:88:2E:5F:BF:9A","D5:AD:A6:65:B5:F8:E0:4A:80:F4:7C:96:09:AE:14:ED",,,,,,,,,,,,"Y","Y","Y","N","unknown","x509: unknown error","N",,,,00000000000000000000000000000000000000000000000000000000000000,,,,,,"e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"2021-09-22 01:31:41","190.104.175.14",443,"host-14.personal.net.py","ssl,ssl-poodle","TLSv1.2",27895,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","Y",2048,"MINGAGUAZU","MINGAGUAZU","2017-12-18 18:14:03","2117-12-18 18:14:03","98:71:1A:85:9B:4B:EA:69:8C:DD:F1:12:7B:E7:88:0B:DD:9B:83:12","3758572270FF50BB456AADF4FC7DCBC8",2,"sha256WithRSAEncryption","rsaEncryption","Genetec Security Center",,,,,,,,,,,,"Genetec Security Center",,,,,,,,,,,,,,,"DB:A9:96:85:11:BE:F5:35:79:52:03:79:B9:29:A8:E7:1A:7B:17:6D:6F:3D:55:B5:1B:41:61:EA:3B:6D:EA:B5","46:27:A6:09:0D:17:D5:25:63:20:45:4D:41:C3:42:74:1C:B8:88:FF:4B:AB:C4:44:05:61:E9:9E:17:DD:92:F3:DD:2D:CB:F6:A2:CD:0C:7F:39:B6:91:02:4F:C1:6A:01:0E:68:40:8B:A0:BF:49:0E:8E:62:B3:D8:6E:7B:A8:E1","8E:6F:6C:CC:39:E9:47:50:DF:BD:D9:4F:88:BF:80:CC","HTTP/1.1",404,"Not Found","text/html; charset=us-ascii","close",,,"Microsoft-HTTPAPI/2.0",315,,"Wed, 22 Sep 2021 01:31:44 GMT","N","Y","N","N","unknown","x509: unknown error","N",,,,"26d26d16d26d26d22c26d26d26d26dfd9c9d14e4f4f67f94f0359f8b28f532",,,,,,"e6090e0495ff4105a4f683ce206c16812a664dfe13a1234ba49c59ceefd8ab57"
"2021-09-22 01:31:52","181.120.131.28",443,"static-28-131-120-181.telecel.com.py","ssl,ssl-poodle","TLSv1.2",23201,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"LaCie SA","LaCie SA","2008-03-18 15:49:14","2018-03-16 15:49:14","73:CF:C1:AE:80:12:2F:4F:3B:10:2A:D5:5A:8D:11:C9:CA:56:FE:BA","A4CB1E0FEB982A0F",2,"sha1WithRSAEncryption","rsaEncryption","LaCie SA",,"FR","Some-State","Paris",,,,,,,,"LaCie SA",,"FR","Some-State","Paris",,,,,,,,,,,"D0:63:41:B7:88:42:5C:24:84:86:EB:B0:42:E3:36:4D:55:36:AC:D4:3C:97:EF:A1:7A:99:EF:90:6E:F4:48:18","D5:39:11:95:BC:08:7C:FA:0C:43:0E:35:7B:C1:BD:B6:F2:AA:40:48:55:06:E1:53:7B:21:F8:71:A7:C8:14:F5:56:29:3B:0E:10:B8:6A:6A:AB:66:19:11:99:F4:85:B8:55:72:7B:2F:20:9A:EC:95:5F:ED:F8:19:F9:68:6D:A8","7E:E6:1D:2E:A0:AA:56:E7:8A:55:00:C4:0E:54:4F:D1","HTTP/1.1",200,"OK","text/html",,,,"lighttpd/1.4.28-devel-7497",,"chunked","Wed, 22 Sep 2021 01:31:54 GMT","Y","Y","Y","N","unknown","x509: unknown error","N",,,,"04d02d00004d04d04c04d02d04d04d92d68b02249d4ba2fa6016343a2accc4",,,,,,"c7c3d494b317c70aefe5aa34a283e7f78c34b8321d6dac02664408aa6ae3556c"
"2021-09-22 01:32:04","190.128.192.206",443,"localhost.localdomain","ssl,ssl-poodle","TLSv1.2",23201,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","Y",2048,"localhost.localdomain","localhost.localdomain","2015-05-21 03:44:31","2016-05-20 03:44:31","4C:EC:5E:40:A0:9F:57:E9:B4:BF:D0:51:D6:86:0E:86:D1:7A:EC:AD","032A",2,"sha256WithRSAEncryption","rsaEncryption","SomeOrganization","SomeOrganizationalUnit","--","SomeState","SomeCity",,,,,"root@localhost.localdomain",,,"SomeOrganization","SomeOrganizationalUnit","--","SomeState","SomeCity",,,,,"root@localhost.localdomain",,,,,,"26:23:F4:4B:66:F7:F3:71:D9:29:0A:F3:C6:9B:38:2F:65:DD:5F:19:9C:18:E0:5E:6E:B1:AB:25:5B:FF:9C:78","28:A9:52:EF:B1:7E:6A:F4:90:B5:07:26:C2:9F:AB:18:B7:01:BA:C5:25:51:4B:43:0B:CD:4D:17:A3:4A:86:57:B1:41:17:92:42:BB:81:B4:C4:A4:BD:2F:91:29:A5:E8:E9:F1:4F:D2:6E:5F:AD:0E:A3:AD:DB:76:45:D1:EF:10","CC:B7:05:55:D9:61:21:2B:C1:B1:AD:11:8A:6A:97:F8","HTTP/1.1",403,"Forbidden","text/html; charset=UTF-8",,,,"Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.4.",4897,,"Wed, 22 Sep 2021 01:32:06 GMT","N","Y","Y","N","unknown","x509: unknown error","N",,,,"05d02d20d21d20d05c05d02d05d20d74fcf6501ae7a92319e575bfafd2a827",,,,,,"e5764cc910d2fb4a351d6fa8e08936440c2f86f1161580ddd987d86180f68898"
"2021-09-22 01:33:25","200.85.41.118",443,,"ssl,ssl-poodle","TLSv1.2",23201,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","Y",1024,"localhost","localhost","2009-11-10 23:48:47","2019-11-08 23:48:47","B0:23:8C:54:7A:90:5B:FA:11:9C:4E:8B:AC:CA:EA:CF:36:49:1F:F6","B5C752C98781B503",0,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,,"01:69:73:38:0C:0F:1D:F0:0B:D9:59:3E:D8:D5:EF:A3:70:6C:D6:DF:79:93:F6:14:12:72:B8:05:22:AC:DD:23","BE:A3:66:5A:DD:94:21:D3:5F:67:41:F7:BB:FD:AC:76:B6:3E:B1:D4:E7:70:DB:3C:B7:D7:A8:65:34:2D:E2:CF:55:FD:0F:6D:BC:C0:79:3C:BC:E1:18:43:EB:93:8C:7C:E4:E0:C1:4A:57:B6:64:D1:CC:D4:6E:E2:33:A7:1C:01","A0:A4:4C:C9:9E:84:B2:6F:9E:63:9F:9E:D2:29:DE:E0","HTTP/1.1",302,"Found","text/html",,,,"Apache/2.4.12 (Win32) OpenSSL/1.0.1l PHP/5.5.24",0,,"Wed, 22 Sep 2021 01:33:24 GMT","Y","Y","Y","N","unknown","x509: unknown error","N",,,,"05d02d20d21d20d05c05d02d05d20d74fcf6501ae7a92319e575bfafd2a827",,,,,,"6341c63da9e5855b7a48cd95bba25a918e42a4b4706736cdbed4f858d580068c"
"2021-09-22 01:35:16","45.172.230.12",443,,"ssl,ssl-poodle","TLSv1.1",267795,"PY","CANINDEYU","SALTO DEL GUAIRA","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"PON","PON","2013-04-24 01:21:50","2023-04-22 01:21:50","36:D1:37:2B:11:E1:F2:EC:BC:3E:40:D7:62:D2:46:6C:15:9A:7E:5A","AAAF90200A015DAB",0,"sha1WithRSAEncryption","rsaEncryption","FH","SF","CH","HU","WU",,,,,"PON@FIBERHOME.COM.CN",,,"FH","SF","CH","HU","WU",,,,,"PON@FIBERHOME.COM.CN",,,,,,"50:E9:8B:50:62:BC:67:EE:E5:E7:74:C9:D2:06:49:5C:A5:8E:BB:F8:A8:79:E0:92:E7:B4:86:9D:FA:97:72:1B","2D:DE:E1:9E:B0:57:56:DA:F5:D6:6A:DB:9D:71:EF:85:33:F5:BD:40:FF:DA:F8:03:ED:12:5B:9D:64:63:C0:18:A4:F4:ED:FF:79:00:62:A6:C0:CB:D3:4D:91:B8:47:DA:D2:59:74:77:2F:28:36:EB:F2:96:5D:78:11:57:D1:80","79:B2:C0:EB:BF:BF:5E:FD:56:2E:C2:22:05:DC:5E:A6","HTTP/1.1",200,"Data follows",,,,,,,,,"Y","Y","N","N","unknown","x509: unknown error","N",,,,"04c02c00004c04c04c04c02c04c04c4b5becf6153c93c0d8ea061a6defeee7",,,,,,"915bd6902f3a165a8f9c52e8590f05edd2eb289c1d9984f9fcad7ff48371fd77"
"2021-09-22 01:36:57","190.128.174.254",443,"mail.estudionotarial.com.py","ssl,ssl-poodle","TLSv1.2",23201,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_RC4_128_SHA","Y",1024,"mail.estudionotarial.com.py","mail.estudionotarial.com.py","2012-09-25 14:15:03","2017-09-24 14:15:03","C6:55:E8:56:89:AC:50:9D:07:94:40:04:97:84:8D:3E:5B:1A:74:F1",1348582499,2,"sha1WithRSAEncryption","rsaEncryption","Zimbra Collaboration Server","Zimbra Collaboration Server","US","N/A",,,,,,,,,"Zimbra Collaboration Server","Zimbra Collaboration Server","US","N/A","N/A",,,,,,,,,,,"0B:46:A7:3E:E5:EA:0A:9B:EF:C9:52:4C:08:27:6D:5F:40:1A:9F:F7:BB:C3:70:72:4C:01:A2:29:EF:CB:CC:3E","B0:92:55:B8:64:64:BE:7D:C8:24:E0:7E:13:86:62:B9:40:69:7A:17:E5:4F:1E:86:EF:B7:B1:CC:A3:C4:90:FB:48:87:5C:69:8A:AC:59:9B:9E:CF:C4:3F:80:07:F6:10:18:6F:48:9D:F9:4E:62:03:37:F2:BD:03:2C:F1:E0:4C","68:AC:B7:F5:FD:40:C6:17:44:7F:E7:4D:2A:7A:6E:05","HTTP/1.1",200,"OK","text/html;charset=UTF-8",,,"ZM_TEST=true;Secure",,,"chunked","Wed, 22 Sep 2021 01:42:31 GMT","N","N","Y","N","unknown","x509: certificate signed by unknown authority","N",,,,"05d02d20d21d20d05c05d02d05d20dd7fc4c7c6ef19b77a4ca0787979cdc13",,,,,,"f9aac907a173824e9567a7c647cbcc42b70a662fe5cbcd8721629479f393d7fa"
"2021-09-22 01:37:50","201.222.49.149",443,"host149.teisa.com.py","ssl,ssl-poodle","TLSv1.0",28103,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","self-signed","2014-10-10 09:04:13","2019-10-09 09:04:13","E8:EA:A4:D6:BA:39:20:B8:AC:44:EF:24:40:A9:B6:97:C2:E1:71:67","D9A2D9B4C2AE56D1A5764B0287C71642",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","0E:3A:F8:DF:61:59:E8:05:A4:15:1D:54:08:92:CE:3F:2D:08:BA:FF:0F:8F:60:DC:91:66:11:E4:D2:75:D7:D5","F7:57:7C:C6:20:43:A7:17:48:88:60:0E:6B:53:26:2E:C5:19:1B:46:13:0A:42:95:17:8D:6A:AD:CF:56:34:93:98:B5:83:85:1B:9F:8C:5B:88:79:5A:44:37:C6:18:74:C3:A4:28:BE:B9:56:38:DB:D5:1F:C9:61:34:AE:DE:2B","EC:44:C0:41:3D:D8:00:49:B9:32:DE:8A:D8:CC:DE:FF","HTTP/1.1",200,"OK","text/html","keep-alive",,,"Embedthis-Appweb/3.2.3",,"chunked","Tue, 21 Sep 2021 20:21:11 GMT","N","Y","Y","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04ba441f40918707087561e2af18cf76f0e",,,,,,"23f59a8645ba28bcf84a49862dfd9f33356d684994bf5e517b864e6d9a0328bf"
"2021-09-22 01:38:02","201.222.53.33",443,"host33.teisa.com.py","ssl,ssl-poodle","TLSv1.0",28103,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","self-signed","2020-12-27 12:48:54","2025-12-26 12:48:54","4A:C5:9F:D3:23:F6:6A:C7:F2:90:F7:3C:64:DB:85:15:07:84:FD:96","716B4117FB00373C4A27C72F4F8E2D2F",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","5A:6F:39:AC:7E:70:C8:E2:16:BD:31:99:BB:D6:0B:E7:DD:7E:86:29:87:43:09:DB:AF:39:70:2C:17:70:95:ED","F9:A8:FB:CB:68:2F:4B:47:9D:4C:37:32:AE:19:74:5E:C2:E5:0E:B8:B9:75:84:39:68:BB:C9:A4:EC:D7:7D:C8:D6:78:AB:F1:3D:F6:69:BD:C1:8D:C3:CF:68:4A:0C:8F:D6:50:44:73:C4:43:36:CB:E8:F9:90:18:8F:D0:A6:F8","36:A2:C0:01:47:8B:83:0D:5D:83:D1:BD:DA:AE:8D:C0","HTTP/1.1",200,"OK","text/html","keep-alive",,,"Embedthis-Appweb/3.2.3",,"chunked","Tue, 21 Sep 2021 20:14:35 GMT","N","Y","N","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04ba441f40918707087561e2af18cf76f0e",,,,,,"abcc24e9cab2f8a8c78a004554a40366de7e45bf785eebd5fcd521b091159b1c"
"2021-09-22 01:38:10","201.222.48.81",443,"host81.teisa.com.py","ssl,ssl-poodle","TLSv1.0",28103,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","self-signed","2021-05-25 08:35:24","2026-05-24 08:35:24","58:8C:E1:71:7F:A5:1B:94:BC:F4:82:12:E9:43:5A:1F:E0:8E:10:1D","4764914C50A76DEB8E6B01E2F2C67CBB",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","B4:96:5F:61:D2:7E:61:A3:F9:CE:D2:CD:D9:B3:CA:01:83:04:BE:AF:70:1D:64:BB:51:CD:A0:3A:7B:DD:1B:F7","F4:26:49:6B:52:9A:A7:F8:3E:4B:9A:11:1A:6C:42:18:4F:DD:BD:DE:D7:D1:07:14:69:36:54:04:77:20:52:16:AD:84:24:F1:C0:C0:DE:82:EA:1B:E5:BE:96:CD:F3:26:3B:67:DC:E8:9A:ED:5B:03:08:89:D9:DD:AD:4E:B6:E3","05:62:BC:E9:DF:E4:70:A2:D4:9C:0C:A7:C9:91:32:E3","HTTP/1.1",200,"OK","text/html","keep-alive",,,"Embedthis-Appweb/3.2.3",,"chunked","Tue, 21 Sep 2021 20:12:27 GMT","N","Y","N","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04ba441f40918707087561e2af18cf76f0e",,,,,,"10dce58de90d71710b996ddd1301bbb919987e2079b2ab6a001a9c28dd06c79d"
"2021-09-22 01:38:56","190.211.243.209",443,"newhost209.teisa.com.py","ssl,ssl-poodle","TLSv1.0",28103,"PY","PRESIDENTE HAYES","VILLA HAYES","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","self-signed","2026-03-13 22:02:04","2031-03-12 22:02:04","AD:CF:A6:86:D3:BB:2D:9A:43:32:67:F4:F1:7A:44:0C:69:EE:38:A2","B85C6C491AF6DD0088262490E3A79F86",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","4D:9A:FB:79:93:DE:44:28:ED:66:81:60:7D:EB:21:C2:28:71:60:7D:AD:38:FA:D8:44:28:5E:2F:3C:26:DE:B4","72:BB:1B:04:B0:D2:DD:D9:ED:E9:1D:ED:64:78:41:5D:19:5A:5F:84:4B:F5:AF:CB:73:30:6E:8B:6C:CA:48:A4:17:41:D4:D8:1D:6C:C3:12:D9:9A:92:47:39:ED:29:74:44:12:60:EF:89:22:0E:23:6B:C2:5B:2F:EA:03:4E:5A","F5:B5:71:FE:A8:4B:99:B4:CB:03:6B:55:06:BD:61:32","HTTP/1.1",200,"OK","text/html","keep-alive",,,"Embedthis-Appweb/3.2.3",,"chunked","Tue, 21 Sep 2021 20:21:58 GMT","N","Y","N","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04ba441f40918707087561e2af18cf76f0e",,,,,,"8c2ac18479544cc7999cbb1bcfa01840c74be3d96719d3866b4b9f21801e1bb5"
"2021-09-22 01:39:33","181.40.114.14",443,"static-14-114-40-181.telecel.com.py","iot,ssl,ssl-poodle","TLSv1.0",23201,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_AES_128_CBC_SHA","Y",1024,"7426AC81A953","7426AC81A953","2011-01-01 00:00:07","2020-12-29 00:00:07","86:6A:4D:10:DA:84:35:78:8B:7A:5C:CE:62:B0:4F:CF:F3:58:7E:24","81A953",2,"sha1WithRSAEncryption","rsaEncryption","Cisco Systems, Inc.","RV220W","US",,,,,,,,,,"Cisco Systems, Inc.","RV220W","US",,,,,,,,,,,,,"34:C1:8E:B5:87:25:FC:4F:A3:81:E8:C6:06:1A:35:A6:70:2C:16:F6:7C:A1:6B:14:61:F4:71:FA:9D:B5:4C:96","07:EA:F5:91:97:9E:ED:94:7C:B4:1D:E5:8E:3C:AF:E0:2E:86:1A:46:1B:57:BD:A0:E3:31:C3:60:86:08:43:8B:83:D4:9F:29:ED:2B:91:1D:60:41:51:21:C4:E2:C8:1B:91:6A:82:24:7E:E8:5E:07:F3:3A:B2:37:7D:D1:4A:FD","CC:CF:71:58:45:2C:65:DC:C5:A4:75:A0:21:41:E0:1D","HTTP/1.0",200,"OK","text/html","close",,,"Embedded HTTP Server.",107,,"Sat, 01 Jan 2011 00:00:44 GMT","N","Y","Y","N","unknown","x509: unknown error","N",,,,"06b06b00006b06b06b06b06b06b06ba4232e18c2cd44d0ef894dd5343a5fc3","Cisco","router","RV220W",,"consumer","db511aa9726ba6903f65a36e5501c6cc671cb05267f5195349f5e54a7f4d66d7"
"2021-09-22 01:40:14","131.161.252.59",443,"store.everest.com.py","ssl,ssl-poodle","TLSv1.2",28103,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","Y",3072,"store.everest.com.py","R3","2021-08-18 11:59:23","2021-11-16 11:59:21","4E:49:A5:16:EE:1F:E6:57:4D:F2:D7:12:48:25:EC:FC:A2:D1:C6:A2","046DF6754B086F288C2CFEAE8BFB8677D3C1",2,"sha256WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,"Lets Encrypt",,"US",,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","00:69:45:B6:99:8C:C1:90:05:9A:A4:D4:03:6F:F3:30:7A:C8:25:08:C3:32:61:C8:79:92:2D:11:0E:A9:3E:85","9E:2D:A8:B9:AC:26:37:8C:37:1A:70:8F:EE:98:83:40:BB:8B:CD:B8:00:C0:A1:5C:C7:A7:4F:40:E4:B9:16:A8:2F:C5:C0:7B:69:1D:39:94:A9:1E:D9:7E:BE:B9:D9:5B:20:06:24:EF:8A:AE:0C:25:F7:08:8E:69:CA:1C:9E:58","60:0D:23:2C:E3:2A:A8:D6:56:69:9D:C9:2C:DC:52:0D","HTTP/1.1",404,"Not Found","text/html; charset=us-ascii","close",,,"Microsoft-HTTPAPI/2.0",315,,"Wed, 22 Sep 2021 01:40:33 GMT","Y","N","N","Y","DV",,"N",,,,"26d26d16d26d26d22c26d26d26d26dd7fc4c7c6ef19b77a4ca0787979cdc13",,,,,,"90da714250d2f0a38ca1d33ff86dab8e16ca08c058653374a43b2eeabfac1340"
"2021-09-22 01:40:43","200.85.37.166",443,"mail.prosem.com.py","ssl,ssl-poodle","TLSv1.2",23201,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","Y",2048,"mail.prosem.com.py","mail.prosem.com.py","2020-09-19 18:42:48","2025-09-19 18:42:48","2B:E0:16:DA:37:90:FC:A2:9A:B0:42:87:C8:56:55:14:46:8E:66:E8","41D042E143AB2C9C4DD5F5BA4C79C376",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,,"8C:93:6A:6E:54:12:50:3A:83:F5:FA:09:4C:C3:65:A1:4F:69:0A:BB:91:26:2D:AC:E9:6D:BD:3E:05:13:9A:92","3B:6C:F3:6E:D4:95:08:44:7F:AA:08:9E:9D:0C:06:AD:FF:B3:35:15:D1:35:87:36:B6:97:BD:14:F7:39:E1:51:6A:5D:AE:B4:A8:9B:CC:62:B8:1E:D4:26:A8:0F:A2:51:02:C5:C5:BA:A8:05:74:48:33:B9:ED:CD:B3:1B:20:E3","AC:E5:2E:D1:DE:04:9D:34:BA:27:21:CE:49:FA:58:B2","HTTP/1.1",301,"Moved Permanently",,"close",,,"Microsoft-IIS/8.5",0,,"Wed, 22 Sep 2021 01:43:00 GMT","N","Y","N","N","unknown","x509: unknown error","N",,,,00000000000000000000000000000000000000000000000000000000000000,,,,,,"9e4849c71367071c0432c0b956fab584227d0af9c49b159020b1a8a1f9afe37d"
"2021-09-22 01:40:56","131.161.254.184",443,"host184.teisa.com.py","ssl,ssl-poodle","TLSv1.0",28103,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","self-signed","2000-01-01 00:16:30","2004-12-30 00:16:30","A2:64:0B:8D:1C:4E:A6:3F:CB:94:63:CD:26:B7:C0:D6:7E:4C:EA:03","E01D9D6CF371FFEEDBF3BAF296E13F44",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","6C:4E:FE:FD:30:A1:51:ED:CE:91:E8:10:B8:52:88:1F:78:39:16:10:04:FE:65:7E:63:4C:27:A0:F2:AB:4E:DE","9C:A1:45:01:BE:41:B6:A1:13:9B:3C:5E:D6:BA:DC:79:01:2F:E7:D0:17:76:65:A1:C4:B5:70:E7:BB:0F:35:D6:01:D4:27:08:35:15:DD:4A:D1:61:DF:33:B1:B8:60:E7:D8:DB:49:1A:A7:FF:8A:B7:6C:63:25:01:8C:C6:19:CD","72:A8:2C:6A:6E:9E:1F:C8:0B:45:F8:2D:1F:44:37:00",,,,,,,,,,,,"N","Y","Y","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04ba441f40918707087561e2af18cf76f0e",,,,,,"e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
